snapshot_date,record_type,atc_code,atc_name,ddd,uom,adm_r,note,brand_name,dosage_form,ingredients,ddd_comb
2024-07-31,main,M03AC01,pancuronium,,,,,,,,
2024-07-31,main,M03AC02,gallamine,,,,,,,,
2024-07-31,main,M03AC03,vecuronium,,,,,,,,
2024-07-31,main,M03AC04,atracurium,,,,,,,,
2024-07-31,main,M03AC05,hexafluronium,,,,,,,,
2024-07-31,main,M03AC06,pipecuronium bromide,,,,,,,,
2024-07-31,main,M03AC07,doxacurium chloride,,,,,,,,
2024-07-31,main,M03AC08,fazadinium bromide,,,,,,,,
2024-07-31,main,M03AC09,rocuronium bromide,,,,,,,,
2024-07-31,main,M03AC10,mivacurium chloride,,,,,,,,
2024-07-31,main,M03AC11,cisatracurium,,,,,,,,
2024-07-31,main,M03AX,"Other muscle relaxants, peripherally acting agents",,,,,,,,
2024-07-31,main,M03AX01,botulinum toxin,,,,,,,,
2024-07-31,main,M03B,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",,,,,,,,
2024-07-31,main,M03BA,Carbamic acid esters,,,,,,,,
2024-07-31,main,M03BA01,phenprobamate,1.6,g,O,,,,,
2024-07-31,main,M03BA02,carisoprodol,1.4,g,O,,,,,
2024-07-31,main,M03BA03,methocarbamol,3.0,g,O,,,,,
2024-07-31,main,M03BA03,methocarbamol,3.0,g,P,,,,,
2024-07-31,main,M03BA04,styramate,0.5,g,O,,,,,
2024-07-31,main,M03BA05,febarbamate,0.3,g,O,,,,,
2024-07-31,main,M03BA51,"phenprobamate, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,M03BA52,"carisoprodol, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,M03BA53,"methocarbamol, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,M03BA71,"phenprobamate, combinations with psycholeptics",,,,,,,,
2024-07-31,main,M03BA72,"carisoprodol, combinations with psycholeptics",,,,,,,,
2024-07-31,main,M03BA73,"methocarbamol, combinations with psycholeptics",,,,,,,,
2024-07-31,main,M03BB,"Oxazol, thiazine, and triazine derivatives",,,,,,,,
2024-07-31,main,M03BB02,chlormezanone,0.6,g,O,,,,,
2024-07-31,main,M03BB03,chlorzoxazone,1.5,g,O,,,,,
2024-07-31,main,M03BB52,"chlormezanone, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,M03BB53,"chlorzoxazone, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,M03BB72,"chlormezanone, combinations with psycholeptics",,,,,,,,
2024-07-31,main,M03BB73,"chlorzoxazone, combinations with psycholeptics",,,,,,,,
2024-07-31,main,M03BC,"Ethers, chemically close to antihistamines",,,,,,,,
2024-07-31,main,M03BC01,orphenadrine (citrate),0.12,g,O,,,,,
2024-07-31,main,M03BC01,orphenadrine (citrate),0.12,g,P,,,,,
2024-07-31,main,M03BC51,"orphenadrine, combinations",,,,,,,,
2024-07-31,main,M03BX,Other centrally acting agents,,,,,,,,
2024-07-31,main,M03BX01,baclofen,50.0,mg,O,,,,,
2024-07-31,main,M03BX01,baclofen,0.55,mg,P,,,,,
2024-07-31,main,M03BX02,tizanidine,12.0,mg,O,,,,,
2024-07-31,main,M03BX03,pridinol,6.0,mg,O,,,,,
2024-07-31,main,M03BX04,tolperisone,0.2,g,O,,,,,
2024-07-31,main,M03BX05,thiocolchicoside,,,,,,,,
2024-07-31,main,M03BX06,mephenesin,,,,,,,,
2024-07-31,main,M03BX07,tetrazepam,,,,,,,,
2024-07-31,main,M03BX08,cyclobenzaprine,,,,,,,,
2024-07-31,main,M03BX09,eperisone,0.15,g,O,,,,,
2024-07-31,main,M03BX30,fenyramidol,2.0,g,O,,,,,
2024-07-31,main,M03BX53,"pridinol, combinations",,,,,,,,
2024-07-31,main,M03BX55,"thiocolchicoside, combinations",,,,,,,,
2024-07-31,main,M03C,"MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS",,,,,,,,
2024-07-31,main,M03CA,Dantrolene and derivatives,,,,,,,,
2024-07-31,main,M03CA01,dantrolene,0.1,g,O,,,,,
2024-07-31,main,M04,ANTIGOUT PREPARATIONS,,,,,,,,
2024-07-31,main,M04A,ANTIGOUT PREPARATIONS,,,,,,,,
2024-07-31,main,M04AA,Preparations inhibiting uric acid production,,,,,,,,
2024-07-31,main,M04AA01,allopurinol,0.4,g,O,,,,,
2024-07-31,main,M04AA01,allopurinol,0.4,g,P,,,,,
2024-07-31,main,M04AA02,tisopurine,,,,,,,,
2024-07-31,main,M04AA03,febuxostat,80.0,mg,O,,,,,
2024-07-31,main,M04AA51,"allopurinol, combinations",,,,,,,,
2024-07-31,main,M04AB,Preparations increasing uric acid excretion,,,,,,,,
2024-07-31,main,M04AB01,probenecid,1.0,g,O,,,,,
2024-07-31,main,M04AB02,sulfinpyrazone,0.3,g,O,,,,,
2024-07-31,main,M04AB03,benzbromarone,0.1,g,O,,,,,
2024-07-31,main,M04AB04,isobromindione,,,,,,,,
2024-07-31,main,M04AB05,lesinurad,0.2,g,O,,,,,
2024-07-31,main,M04AC,Preparations with no effect on uric acid metabolism,,,,,,,,
2024-07-31,main,M04AC01,colchicine,1.0,mg,O,,,,,
2024-07-31,main,M04AC01,colchicine,1.0,mg,P,,,,,
2024-07-31,main,M04AC02,cinchophen,1.0,g,O,,,,,
2024-07-31,main,M04AC51,colchicine and probenecid,,,,,,,,
2024-07-31,main,M04AX,Other antigout preparations,,,,,,,,
2024-07-31,main,M04AX01,urate oxidase,,,,,,,,
2024-07-31,main,M04AX02,pegloticase,0.57,mg,P,,,,,
2024-07-31,main,M05,DRUGS FOR TREATMENT OF BONE DISEASES,,,,,,,,
2024-07-31,main,M05B,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,,,,,,,,
2024-07-31,main,M05BA,Bisphosphonates,,,,,,,,
2024-07-31,main,M05BA01,etidronic acid,0.4,g,O,,,,,
2024-07-31,main,M05BA01,etidronic acid,1.5,g,P,course dose,,,,
2024-07-31,main,M05BA02,clodronic acid,1.6,g,O,,,,,
2024-07-31,main,M05BA02,clodronic acid,1.5,g,P,course dose,,,,
2024-07-31,main,M05BA03,pamidronic acid,60.0,mg,P,course dose,,,,
2024-07-31,main,M05BA04,alendronic acid,10.0,mg,O,,,,,
2024-07-31,main,M05BA05,tiludronic acid,0.4,g,O,,,,,
2024-07-31,main,M05BA06,ibandronic acid,5.0,mg,O,,,,,
2024-07-31,main,M05BA06,ibandronic acid,6.0,mg,P,course dose,,,,
2024-07-31,main,M05BA07,risedronic acid,5.0,mg,O,,,,,
2024-07-31,main,M05BA08,zoledronic acid,4.0,mg,P,course dose,,,,
2024-07-31,main,M05BB,"Bisphosphonates, combinations",,,,,,,,
2024-07-31,main,M05BB01,"etidronic acid and calcium, sequential",0.4,g,O,Refers to etidronic acid,,,,
2024-07-31,main,M05BB02,"risedronic acid and calcium, sequential",,,,,,,,
2024-07-31,main,M05BB03,alendronic acid and colecalciferol,10.0,mg,O,Refers to alendronic acid,,,,
2024-07-31,main,M05BB04,"risedronic acid, calcium and colecalciferol, sequential",5.0,mg,O,Refers to risedronic acid,,,,
2024-07-31,main,M05BB05,"alendronic acid, calcium and colecalciferol, sequential",10.0,mg,O,Refers to alendronic acid,,,,
2024-07-31,main,M05BB06,"alendronic acid and alfacalcidol, sequential",10.0,mg,O,Refers to alendronic acid,,,,
2024-07-31,main,M05BB07,risedronic acid and colecalciferol,,,,,,,,
2024-07-31,main,M05BB08,"zoledronic acid, calcium and colecalciferol, sequential",,,,,,,,
2024-07-31,main,M05BB09,ibandronic acid and colecalciferol,,,,,,,,
2024-07-31,main,M05BC,Bone morphogenetic proteins,,,,,,,,
2024-07-31,main,M05BC01,dibotermin alfa,,,,,,,,
2024-07-31,main,M05BC02,eptotermin alfa,,,,,,,,
2024-07-31,main,M05BX,Other drugs affecting bone structure and mineralization,,,,,,,,
2024-07-31,main,M05BX01,ipriflavone,,,,,,,,
2024-07-31,main,M05BX02,aluminium chlorohydrate,,,,,,,,
2024-07-31,main,M05BX03,strontium ranelate,2.0,g,O,,,,,
2024-07-31,main,M05BX04,denosumab,0.33,mg,P,,,,,
2024-07-31,main,M05BX05,burosumab,2.5,mg,P,,,,,
2024-07-31,main,M05BX06,romosozumab,7.0,mg,P,,,,,
2024-07-31,main,M05BX07,vosoritide,,,,,,,,
2024-07-31,main,M05BX08,menatetrenone,,,,,,,,
2024-07-31,main,M05BX53,strontium ranelate and colecalciferol,,,,,,,,
2024-07-31,main,M09,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,,,,,,,,
2024-07-31,main,M09A,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,,,,,,,,
2024-07-31,main,M09AA,Quinine and derivatives,,,,,,,,
2024-07-31,main,M09AA01,hydroquinine,0.2,g,O,,,,,
2024-07-31,main,M09AA72,"quinine, combinations with psycholeptics",,,,,,,,
2024-07-31,main,M09AB,Enzymes,,,,,,,,
2024-07-31,main,M09AB01,chymopapain,,,,,,,,
2024-07-31,main,M09AB02,collagenase clostridium histolyticum,0.9,mg,P,,,,,
2024-07-31,main,M09AB03,bromelains,,,,,,,,
2024-07-31,main,M09AB52,"trypsin, combinations",,,,,,,,
2024-07-31,main,M09AX,Other drugs for disorders of the musculo-skeletal system,,,,,,,,
2024-07-31,main,M09AX01,hyaluronic acid,3.6,mg,P,intraarticular,,,,
2024-07-31,main,M09AX02,"chondrocytes, autologous",,,,,,,,
2024-07-31,main,M09AX03,ataluren,2.8,g,O,,,,,
2024-07-31,main,M09AX04,drisapersen,,,,,,,,
2024-07-31,main,M09AX05,aceneuramic acid,,,,,,,,
2024-07-31,main,M09AX06,eteplirsen,,,,,,,,
2024-07-31,main,M09AX07,nusinersen,0.1,mg,P,,,,,
2024-07-31,main,M09AX08,golodirsen,,,,,,,,
2024-07-31,main,M09AX09,onasemnogene abeparvovec,,,,,,,,
2024-07-31,main,M09AX10,risdiplam,5.0,mg,O,,,,,
2024-07-31,main,M09AX11,palovarotene,,,,,,,,
2024-07-31,main,M09AX12,viltolarsen,,,,,,,,
2024-07-31,main,M09AX13,casimersen,,,,,,,,
2024-07-31,main,M09AX14,givinostat,,,,,,,,
2024-07-31,main,M09AX15,delandistrogene moxeparvovec,,,,,,,,
2024-07-31,main,N,NERVOUS SYSTEM,,,,,,,,
2024-07-31,main,N01,ANESTHETICS,,,,,,,,
2024-07-31,main,N01A,"ANESTHETICS, GENERAL",,,,,,,,
2024-07-31,main,N01AA,Ethers,,,,,,,,
2024-07-31,main,N01AA01,diethyl ether,,,,,,,,
2024-07-31,main,N01AA02,vinyl ether,,,,,,,,
2024-07-31,main,N01AB,Halogenated hydrocarbons,,,,,,,,
2024-07-31,main,N01AB01,halothane,,,,,,,,
2024-07-31,main,N01AB02,chloroform,,,,,,,,
2024-07-31,main,N01AB04,enflurane,,,,,,,,
2024-07-31,main,N01AB05,trichloroethylene,,,,,,,,
2024-07-31,main,N01AB06,isoflurane,,,,,,,,
2024-07-31,main,N01AB07,desflurane,,,,,,,,
2024-07-31,main,N01AB08,sevoflurane,,,,,,,,
2024-07-31,main,N01AF,"Barbiturates, plain",,,,,,,,
2024-07-31,main,N01AF01,methohexital,,,,,,,,
2024-07-31,main,N01AF02,hexobarbital,,,,,,,,
2024-07-31,main,N01AF03,thiopental,,,,,,,,
2024-07-31,main,N01AG,Barbiturates in combination with other drugs,,,,,,,,
2024-07-31,main,N01AG01,narcobarbital,,,,,,,,
2024-07-31,main,N01AH,Opioid anesthetics,,,,,,,,
2024-07-31,main,N01AH01,fentanyl,,,,,,,,
2024-07-31,main,N01AH02,alfentanil,,,,,,,,
2024-07-31,main,N01AH03,sufentanil,,,,,,,,
2024-07-31,main,N01AH04,phenoperidine,,,,,,,,
2024-07-31,main,N01AH05,anileridine,,,,,,,,
2024-07-31,main,N01AH06,remifentanil,,,,,,,,
2024-07-31,main,N01AH51,"fentanyl, combinations",,,,,,,,
2024-07-31,main,N01AX,Other general anesthetics,,,,,,,,
2024-07-31,main,N01AX03,ketamine,,,,,,,,
2024-07-31,main,N01AX04,propanidid,,,,,,,,
2024-07-31,main,N01AX05,alfaxalone,,,,,,,,
2024-07-31,main,N01AX07,etomidate,,,,,,,,
2024-07-31,main,N01AX10,propofol,,,,,,,,
2024-07-31,main,N01AX11,sodium oxybate,,,,,,,,
2024-07-31,main,N01AX13,nitrous oxide,,,,,,,,
2024-07-31,main,N01AX14,esketamine,,,,,,,,
2024-07-31,main,N01AX15,xenon,,,,,,,,
2024-07-31,main,N01AX63,"nitrous oxide, combinations",,,,,,,,
2024-07-31,main,N01B,"ANESTHETICS, LOCAL",,,,,,,,
2024-07-31,main,N01BA,Esters of aminobenzoic acid,,,,,,,,
2024-07-31,main,N01BA01,metabutethamine,,,,,,,,
2024-07-31,main,N01BA02,procaine,,,,,,,,
2024-07-31,main,N01BA03,tetracaine,,,,,,,,
2024-07-31,main,N01BA04,chloroprocaine,,,,,,,,
2024-07-31,main,N01BA05,benzocaine,,,,,,,,
2024-07-31,main,N01BA52,"procaine, combinations",,,,,,,,
2024-07-31,main,N01BA53,"tetracaine, combinations",,,,,,,,
2024-07-31,main,N01BB,Amides,,,,,,,,
2024-07-31,main,N01BB01,bupivacaine,,,,,,,,
2024-07-31,main,N01BB02,lidocaine,,,,,,,,
2024-07-31,main,N01BB03,mepivacaine,,,,,,,,
2024-07-31,main,N01BB04,prilocaine,,,,,,,,
2024-07-31,main,N01BB05,butanilicaine,,,,,,,,
2024-07-31,main,N01BB06,cinchocaine,,,,,,,,
2024-07-31,main,N01BB07,etidocaine,,,,,,,,
2024-07-31,main,N01BB08,articaine,,,,,,,,
2024-07-31,main,N01BB09,ropivacaine,,,,,,,,
2024-07-31,main,N01BB10,levobupivacaine,,,,,,,,
2024-07-31,main,N01BB20,combinations,,,,,,,,
2024-07-31,main,N01BB51,"bupivacaine, combinations",,,,,,,,
2024-07-31,main,N01BB52,"lidocaine, combinations",,,,,,,,
2024-07-31,main,N01BB53,"mepivacaine, combinations",,,,,,,,
2024-07-31,main,N01BB54,"prilocaine, combinations",,,,,,,,
2024-07-31,main,N01BB57,"etidocaine, combinations",,,,,,,,
2024-07-31,main,N01BB58,"articaine, combinations",,,,,,,,
2024-07-31,main,N01BB59,bupivacaine and meloxicam,,,,,,,,
2024-07-31,main,N01BC,Esters of benzoic acid,,,,,,,,
2024-07-31,main,N01BC01,cocaine,,,,,,,,
2024-07-31,main,N01BX,Other local anesthetics,,,,,,,,
2024-07-31,main,N01BX01,ethyl chloride,,,,,,,,
2024-07-31,main,N01BX02,dyclonine,,,,,,,,
2024-07-31,main,N01BX03,phenol,,,,,,,,
2024-07-31,main,N01BX04,capsaicin,,,,,,,,
2024-07-31,main,N02,ANALGESICS,,,,,,,,
2024-07-31,main,N02A,OPIOIDS,,,,,,,,
2024-07-31,main,N02AA,Natural opium alkaloids,,,,,,,,
2024-07-31,main,N02AA01,morphine,0.1,g,O,,,,,
2024-07-31,main,N02AA01,morphine,30.0,mg,P,,,,,
2024-07-31,main,N02AA01,morphine,30.0,mg,R,,,,,
2024-07-31,main,N02AA02,opium,,,,,,,,
2024-07-31,main,N02AA03,hydromorphone,20.0,mg,O,,,,,
2024-07-31,main,N02AA03,hydromorphone,4.0,mg,P,,,,,
2024-07-31,main,N02AA03,hydromorphone,4.0,mg,R,,,,,
2024-07-31,main,N02AA04,nicomorphine,30.0,mg,O,,,,,
2024-07-31,main,N02AA04,nicomorphine,30.0,mg,P,,,,,
2024-07-31,main,N02AA04,nicomorphine,30.0,mg,R,,,,,
2024-07-31,main,N02AA05,oxycodone,75.0,mg,O,,,,,
2024-07-31,main,N02AA05,oxycodone,30.0,mg,P,,,,,
2024-07-31,main,N02AA08,dihydrocodeine,0.15,g,O,,,,,
2024-07-31,main,N02AA10,papaveretum,,,,,,,,
2024-07-31,main,N02AA11,oxymorphone,,,,,,,,
2024-07-31,main,N02AA51,"morphine, combinations",,,,,,,,
2024-07-31,main,N02AA53,hydromorphone and naloxone,,,,,,,,
2024-07-31,main,N02AA55,oxycodone and naloxone,75.0,mg,O,Refers to oxycodone,,,,
2024-07-31,main,N02AA56,oxycodone and naltrexone,,,,,,,,
2024-07-31,main,N02AA58,"dihydrocodeine, combinations",,,,,,,,
2024-07-31,main,N02AA59,"codeine, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02AA79,"codeine, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02AB,Phenylpiperidine derivatives,,,,,,,,
2024-07-31,main,N02AB01,ketobemidone,50.0,mg,O,,,,,
2024-07-31,main,N02AB01,ketobemidone,50.0,mg,P,,,,,
2024-07-31,main,N02AB02,pethidine,0.4,g,O,,,,,
2024-07-31,main,N02AB02,pethidine,0.4,g,P,,,,,
2024-07-31,main,N02AB02,pethidine,0.4,g,R,,,,,
2024-07-31,main,N02AB03,fentanyl,0.6,mg,N,,,,,
2024-07-31,main,N02AB03,fentanyl,0.6,mg,SL,,,,,
2024-07-31,main,N02AB03,fentanyl,1.2,mg,TD,,,,,
2024-07-31,main,N02AB52,"pethidine, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02AB72,"pethidine, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02AC,Diphenylpropylamine derivatives,,,,,,,,
2024-07-31,main,N02AC01,dextromoramide,20.0,mg,O,,,,,
2024-07-31,main,N02AC01,dextromoramide,20.0,mg,P,,,,,
2024-07-31,main,N02AC01,dextromoramide,40.0,mg,R,,,,,
2024-07-31,main,N02AC03,piritramide,45.0,mg,P,,,,,
2024-07-31,main,N02AC04,dextropropoxyphene,0.2,g,O,chloride,,,,
2024-07-31,main,N02AC04,dextropropoxyphene,0.3,g,O,napsylate,,,,
2024-07-31,main,N02AC05,bezitramide,15.0,mg,O,,,,,
2024-07-31,main,N02AC52,"methadone, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02AC54,"dextropropoxyphene, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02AC74,"dextropropoxyphene, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02AD,Benzomorphan derivatives,,,,,,,,
2024-07-31,main,N02AD01,pentazocine,0.2,g,O,,,,,
2024-07-31,main,N02AD01,pentazocine,0.2,g,P,,,,,
2024-07-31,main,N02AD02,phenazocine,3.0,mg,P,,,,,
2024-07-31,main,N02AD51,pentazocine and naloxone,,,,,,,,
2024-07-31,main,N02AE,Oripavine derivatives,,,,,,,,
2024-07-31,main,N02AE01,buprenorphine,1.2,mg,P,,,,,
2024-07-31,main,N02AE01,buprenorphine,1.2,mg,SL,,,,,
2024-07-31,main,N02AE01,buprenorphine,1.2,mg,TD,,,,,
2024-07-31,main,N02AF,Morphinan derivatives,,,,,,,,
2024-07-31,main,N02AF01,butorphanol,12.0,mg,P,,,,,
2024-07-31,main,N02AF02,nalbuphine,80.0,mg,P,,,,,
2024-07-31,main,N02AG,Opioids in combination with antispasmodics,,,,,,,,
2024-07-31,main,N02AG01,morphine and antispasmodics,,,,,,,,
2024-07-31,main,N02AG02,ketobemidone and antispasmodics,,,,,,,,
2024-07-31,main,N02AG03,pethidine and antispasmodics,,,,,,,,
2024-07-31,main,N02AG04,hydromorphone and antispasmodics,,,,,,,,
2024-07-31,main,N02AJ,Opioids in combination with non-opioid analgesics,,,,,,,,
2024-07-31,main,N02AJ01,dihydrocodeine and paracetamol,,,,,,,,
2024-07-31,main,N02AJ02,dihydrocodeine and acetylsalicylic acid,,,,,,,,
2024-07-31,main,N02AJ03,dihydrocodeine and other non-opioid analgesics,,,,,,,,
2024-07-31,main,N02AJ06,codeine and paracetamol,,,,,,,,
2024-07-31,main,N02AJ07,codeine and acetylsalicylic acid,,,,,,,,
2024-07-31,main,N02AJ08,codeine and ibuprofen,,,,,,,,
2024-07-31,main,N02AJ09,codeine and other non-opioid analgesics,,,,,,,,
2024-07-31,main,N02AJ13,tramadol and paracetamol,,,,,,,,
2024-07-31,main,N02AJ14,tramadol and dexketoprofen,,,,,,,,
2024-07-31,main,N02AJ15,tramadol and other non-opioid analgesics,,,,,,,,
2024-07-31,main,N02AJ16,tramadol and celecoxib,,,,,,,,
2024-07-31,main,N02AJ17,oxycodone and paracetamol,,,,,,,,
2024-07-31,main,N02AJ18,oxycodone and acetylsalicylic acid,,,,,,,,
2024-07-31,main,N02AJ19,oxycodone and ibuprofen,,,,,,,,
2024-07-31,main,N02AJ22,hydrocodone and paracetamol,,,,,,,,
2024-07-31,main,N02AJ23,hydrocodone and ibuprofen,,,,,,,,
2024-07-31,main,N02AX,Other opioids,,,,,,,,
2024-07-31,main,N02AX01,tilidine,0.2,g,O,,,,,
2024-07-31,main,N02AX01,tilidine,0.2,g,P,,,,,
2024-07-31,main,N02AX02,tramadol,0.3,g,O,,,,,
2024-07-31,main,N02AX02,tramadol,0.3,g,P,,,,,
2024-07-31,main,N02AX02,tramadol,0.3,g,R,,,,,
2024-07-31,main,N02AX03,dezocine,,,,,,,,
2024-07-31,main,N02AX05,meptazinol,1.2,g,O,,,,,
2024-07-31,main,N02AX05,meptazinol,1.2,g,P,,,,,
2024-07-31,main,N02AX06,tapentadol,0.4,g,O,,,,,
2024-07-31,main,N02AX07,oliceridine,,,,,,,,
2024-07-31,main,N02AX51,tilidine and naloxone,,,,,,,,
2024-07-31,main,N02B,OTHER ANALGESICS AND ANTIPYRETICS,,,,,,,,
2024-07-31,main,N02BA,Salicylic acid and derivatives,,,,,,,,
2024-07-31,main,N02BA01,acetylsalicylic acid,3.0,g,O,,,,,
2024-07-31,main,N02BA01,acetylsalicylic acid,1.0,g,P,Expressed as lysine acetylsalisylate,,,,
2024-07-31,main,N02BA01,acetylsalicylic acid,3.0,g,R,,,,,
2024-07-31,main,N02BA02,aloxiprin,3.0,g,O,,,,,
2024-07-31,main,N02BA03,choline salicylate,3.0,g,O,,,,,
2024-07-31,main,N02BA04,sodium salicylate,3.0,g,O,,,,,
2024-07-31,main,N02BA05,salicylamide,3.0,g,O,,,,,
2024-07-31,main,N02BA06,salsalate,3.0,g,O,,,,,
2024-07-31,main,N02BA07,ethenzamide,3.0,g,O,,,,,
2024-07-31,main,N02BA08,morpholine salicylate,,,,,,,,
2024-07-31,main,N02BA09,dipyrocetyl,3.0,g,O,,,,,
2024-07-31,main,N02BA10,benorilate,3.0,g,O,,,,,
2024-07-31,main,N02BA11,diflunisal,0.75,g,O,,,,,
2024-07-31,main,N02BA12,potassium salicylate,7.0,g,O,,,,,
2024-07-31,main,N02BA14,guacetisal,,,,,,,,
2024-07-31,main,N02BA15,carbasalate calcium,3.6,g,O,,,,,
2024-07-31,main,N02BA16,imidazole salicylate,,,,,,,,
2024-07-31,main,N02BA51,"acetylsalicylic acid, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BA55,"salicylamide, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BA57,"ethenzamide, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BA59,"dipyrocetyl, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BA65,carbasalate calcium combinations excl. psycholeptics,,,,,,,,
2024-07-31,main,N02BA67,"magnesium salicylate, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BA71,"acetylsalicylic acid, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BA75,"salicylamide, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BA77,"ethenzamide, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BA79,"dipyrocetyl, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BB,Pyrazolones,,,,,,,,
2024-07-31,main,N02BB01,phenazone,3.0,g,O,,,,,
2024-07-31,main,N02BB02,metamizole sodium,3.0,g,O,,,,,
2024-07-31,main,N02BB02,metamizole sodium,3.0,g,P,,,,,
2024-07-31,main,N02BB02,metamizole sodium,3.0,g,R,,,,,
2024-07-31,main,N02BB03,aminophenazone,0.5,g,R,,,,,
2024-07-31,main,N02BB04,propyphenazone,3.0,g,R,,,,,
2024-07-31,main,N02BB05,nifenazone,,,,,,,,
2024-07-31,main,N02BB51,"phenazone, combinations excl. psycholeptics",3.0,g,O,Refers to phenazone,,,,
2024-07-31,main,N02BB52,"metamizole sodium, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BB53,"aminophenazone, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BB54,"propyphenazone, combinations excl. psycholeptics",3.0,g,O,Refers to propyphenazone,,,,
2024-07-31,main,N02BB71,"phenazone, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BB72,"metamizole sodium, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BB73,"aminophenazone, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BB74,"propyphenazone, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BE,Anilides,,,,,,,,
2024-07-31,main,N02BE01,paracetamol,3.0,g,O,,,,,
2024-07-31,main,N02BE01,paracetamol,3.0,g,P,,,,,
2024-07-31,main,N02BE01,paracetamol,3.0,g,R,,,,,
2024-07-31,main,N02BE03,phenacetin,1.8,g,O,,,,,
2024-07-31,main,N02BE04,bucetin,,,,,,,,
2024-07-31,main,N02BE05,propacetamol,6.0,g,P,,,,,
2024-07-31,main,N02BE51,"paracetamol, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BE53,"phenacetin, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BE54,"bucetin, combinations excl. psycholeptics",,,,,,,,
2024-07-31,main,N02BE71,"paracetamol, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BE73,"phenacetin, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BE74,"bucetin, combinations with psycholeptics",,,,,,,,
2024-07-31,main,N02BF,Gabapentinoids,,,,,,,,
2024-07-31,main,N02BF01,gabapentin,1.8,g,O,,,,,
2024-07-31,main,N02BF02,pregabalin,0.3,g,O,,,,,
2024-07-31,main,N02BF03,mirogabalin,25.0,mg,O,,,,,
2024-07-31,main,N02BG,Other analgesics and antipyretics,,,,,,,,
2024-07-31,main,N02BG02,rimazolium,0.9,g,O,,,,,
2024-07-31,main,N02BG03,glafenine,0.8,g,O,,,,,
2024-07-31,main,N02BG04,floctafenine,1.0,g,O,,,,,
2024-07-31,main,N02BG05,viminol,,,,,,,,
2024-07-31,main,N02BG06,nefopam,,,,,,,,
2024-07-31,main,N02BG07,flupirtine,0.4,g,O,,,,,
2024-07-31,main,N02BG08,ziconotide,12.0,mcg,P,,,,,
2024-07-31,main,N02BG09,methoxyflurane,,,,,,,,
2024-07-31,main,N02BG10,cannabinoids,,,,,,,,
2024-07-31,main,N02BG12,tanezumab,,,,,,,,
2024-07-31,main,N02C,ANTIMIGRAINE PREPARATIONS,,,,,,,,
2024-07-31,main,N02CA,Ergot alkaloids,,,,,,,,
2024-07-31,main,N02CA01,dihydroergotamine,1.0,mg,N,,,,,
2024-07-31,main,N02CA01,dihydroergotamine,4.0,mg,O,,,,,
2024-07-31,main,N02CA01,dihydroergotamine,4.0,mg,P,,,,,
2024-07-31,main,N02CA02,ergotamine,4.0,mg,Inhal.aerosol,,,,,
2024-07-31,main,N02CA02,ergotamine,4.0,mg,O,,,,,
2024-07-31,main,N02CA02,ergotamine,4.0,mg,P,,,,,
2024-07-31,main,N02CA02,ergotamine,4.0,mg,R,,,,,
2024-07-31,main,N02CA02,ergotamine,4.0,mg,SL,,,,,
2024-07-31,main,N02CA04,methysergide,4.0,mg,O,,,,,
2024-07-31,main,N02CA07,lisuride,,,,,,,,
2024-07-31,main,N02CA51,"dihydroergotamine, combinations",,,,,,,,
